"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G61660",1406.18290119623,-2.00375471429112,0.0698122497452941,2.53619967720435e-182,3.88206588495347e-181
"AT1G61667",119.61535407979,-3.13814290066851,0.206778892133823,2.30983060678428e-53,1.1244294633026e-52
"AT1G61670",2274.83820341889,0.579263799818001,0.0491763328703404,3.78179905670382e-32,1.31159287196424e-31
"AT1G08427",5.23844863608771,-0.311932530685587,0.708859976886791,0.548627403523572,0.626900574357176
"AT1G61680",53.9996217742437,-0.950287509044284,0.586083248772683,0.0441599492352623,0.0592443867430128
"AT1G61688",0.528068430522169,0.460571027768593,2.08591131534906,0.565753068790022,0.643828202080351
"AT1G61690",3056.18451417091,0.531720633959653,0.0506747026178115,7.34335964691792e-26,2.26245016228107e-25
"AT1G61700",79.6474861453437,6.69232654988156,0.738713004154694,3.52779678598813e-20,9.57081473063434e-20
"AT1G61710",14.8686484496079,-1.55558934015013,0.478079395074186,0.000176030437093741,0.000279016013523437
"AT1G61720",6.60006232837177,0.680642851627321,0.814118973586514,0.228275065899802,0.281583340809019
"AT1G61730",3481.24422056565,0.368150382116605,0.0423176248625864,2.91938195024016e-18,7.52754982532076e-18
"AT1G61740",3163.94256623194,-2.33379422297408,0.0549446671150967,0,0
"AT1G61750",1.68818208694094,-0.0533463928998543,2.35579606388157,0.941803648729801,0.983514359655398
"AT1G61760",87.1930022437892,-0.457917859132269,0.194500684665182,0.0150969662133071,0.021100210434225
"AT1G61770",2047.60911971032,-0.225740018660057,0.0593724448135062,0.00013573197921287,0.000216407256821204
"AT1G61780",1190.71336156459,-0.623562816515852,0.0625693086712279,1.56006334130416e-23,4.58556146538581e-23
"AT1G61790",4706.76820288574,-0.512490211784179,0.0431329641701303,1.17969866785873e-32,4.13567576750098e-32
"AT1G61795",240.71232334848,-1.64335147119818,0.161152650979477,2.63770612704911e-25,8.04018799205457e-25
"AT1G61800",1213.07012127472,-4.22743074600975,0.35689157191375,3.02899240321515e-33,1.07221797838957e-32
"AT1G61810",529.712444457267,1.930465576859,0.11706760526325,3.401768284631e-62,1.87323537358782e-61
"AT1G08437",0.273127654861495,-0.396576532279333,2.43545315012548,0.596277684827583,0.674686626211885
"AT1G61820",686.099392138489,-2.72138048028968,0.0944432700438438,5.64567807802494e-184,8.76315094173433e-183
"AT1G61840",16.7163615112669,-3.54430916064741,0.747528523802523,9.89427757940013e-08,1.81324105535163e-07
"AT1G61850",2349.73971117532,0.265019295269024,0.041319655383169,1.3175683514561e-10,2.69574159069716e-10
"AT1G61860",97.2010953071439,0.362642680444787,0.204576017917382,0.066335264193872,0.08748997802734
"AT1G61870",3198.68423589664,-0.218730186133427,0.0654557073895716,0.000789819697589821,0.00120888534885583
"AT1G08443",4.42046388985288,3.38680692144853,1.41552667200234,0.000722008525265732,0.00110754056361794
"AT1G61890",4249.90324112845,-2.04111396508202,0.0731417902011008,1.49786122878647e-172,2.15857158318638e-171
"AT1G61900",2808.52462129117,0.625986464510142,0.047818399294841,2.69441243183223e-39,1.0615927986973e-38
"AT1G61920",6.25089638267988,0.519043352411459,0.650401331667494,0.298218410910568,0.361310069190859
"AT1G61930",135.9698703465,0.414942078924011,0.159738835865277,0.00791302273274323,0.0113148403934946
"AT1G61940",29.1385548225532,7.19030448923841,1.18501668042988,2.51237873222828e-10,5.09000074628602e-10
"AT1G61950",4.98989319828911,-5.68801217029103,2.22001544600155,0.000415099441602521,0.000646771242674665
"AT1G61960",333.437557128386,-0.224105683927628,0.111222154104567,0.0413883000112974,0.0556437098812056
"AT1G61970",650.92904716408,2.0806506908963,0.101359005755034,7.75062286137825e-95,6.01364390822168e-94
"AT1G61980",611.32169249953,0.115083548422045,0.0893421025458392,0.193812721038402,0.241523705958141
